tipo,pregunta,materia,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,opcion_f,correctas,respuesta_correcta,respuesta_modelo,criterios
abierta,¿En qué consiste la facultad que se le concede a la mujer de volver a tomar libre y saldo lo que aporto a la comunidad legal?,Derecho,,,,,,,,"Según los Arts. De Código C.: Art. 1512.- La cláusula de separación de deudas, no impide que la comunidad se grave con los intereses y rentas vencidas desde el matrimonio. Art. 1513.- Cuando se ha apremiado a la comunidad por las deudas de uno de los esposos que estaba declarado por contrato, libre y saldo en toda clase de deudas anteriores al matrimonio, tiene el otro cónyuge derecho a una indemnización que se toma bien sea en la parte de la comunidad correspondiente al esposo deudor, o de los bienes personales del mismo, pero en caso de no ser estos bastantes, puede reclamarse esta indemnización por vía de garantía contra el padre, la madre, ascendiente o tutor que lo haya declarado libre y saldo. Esta garantía puede también ejercerse por el marido durante la comunidad, si la deuda proviniese de la parte de la mujer; salvo en este caso el reembolso debido por la mujer o sus herederos, a los que salieron garantes, después de la disolución de la comunidad.",,
abierta,Diferencia entre el IUS SOLI y IUS SANGUINIS?,Derecho,,,,,,,,"Art. 1514.- La mujer puede estipular, que en caso de renuncia a la comunidad, recobrará todo o parte de lo que a ella hubiere llevado, bien al tiempo del matrimonio o después; pero esta condición no puede llevarse más allá de las cosas expresadas formalmente, ni en provecho de otras personas distintas de las designadas. Por lo tanto, la facultad de volver a tomar el mobiliario que la mujer aportó en el momento del matrimonio, no se extiende al que hubiese recaído en ella durante el mismo. La facultad dada a la mujer no se extiende a los hijos, y la concedida a la mujer y a los hijos, no llega a los herederos, ascendientes o colaterales. De todos modos, lo aportado no puede recobrarse, sino haciéndose deducción de las deudas personales de la mujer y que hayan sido pagadas por la comunidad.",,
abierta,¿En que consiste el IUS DOMICILI?,Derecho,,,,,,,,"El IUS SPORI se atribuye la nacionalidad al individuo por el lugar en que nace, independientemente la nacionalidad de sus padres, y el IUS SANGUINIS se atribuye la nacionalidad al individuo cuando nace de padre o madre nacionales de un estado o ambos padres son nacionales de ese mismo estado.",,
abierta,¿En qué consiste el IUS CONUBI?,Derecho,,,,,,,,Se atribuye la nacionalidad a las personas dependiendo del lugar en el que fijen permanentemente su domicilio independientemente del lugar de su origen o la nacionalidad de sus padres,,
abierta,Según el ART 33 de la constitución quienes se consideran extranjeros?,Derecho,,,,,,,,Es del criterio por medio del cual la nacionalidad se obtiene dependiendo de la nacionalidad de la persona con quien ese individuo contraiga matrimonio.,,
abierta,De acuerdo al ART 33 CONST de que derechos gozan los EXTRANJEROS?,Derecho,,,,,,,,Los que no posean las calidades determinadas en el articulo 30 constitucional.,,
abierta,SEGÚN EL ART.33 DE LA CONSTITUCION QUE RESTRICCIONES TIENEN LOS EXTRANJEROS?,Derecho,,,,,,,,"Tienen derecho a las garantías que otorga el Capítulo I, Título Primero, constitucional 46.-SEGÚN EL ART.33 DE LA CONSTITUCION QUE FACULTADES TIENE EL PRESIDENTE DE LA REPUBLICA? Tendrá la facultad exclusiva de hacer abandonar el territorio nacional, inmediatamente y sin necesidad de juicio previo, a todo extranjero cuya permanencia juzgue inconveniente.",,
abierta,DE Acuerdo al ART 3o de la constitucion en que consiste la democracia:,Derecho,,,,,,,,Los extranjeros no podrán de ninguna manera inmiscuirse en los asuntos políticos del país.,,
abierta,¿Cuál es la forma de gobierno de Mexico?,Derecho,,,,,,,,"Será democrático, considerando a la democracia no solamente como una estructura jurídica y un régimen político, sino como un sistema de vida fundado en el constante mejoramiento económico, social y cultural del pueblo;",,
abierta,Segun el numero de personas que ejercen el poder y a la forma en que lo hacen que se determina:,Derecho,,,,,,,,"Se CONSTITUYE EN UNA REPUBLICA REPRESENTATIVA, DEMOCRATICA, FEDERAL, COMPUESTA DE ESTADOS LIBRES Y SOBERANOS.",,
abierta,Bajo que principio de determina la forma de gobierno en Mexico.,Derecho,,,,,,,,"En Mexico, la forma de gobierno se determina de acuerdo al principio de la division de poderes integrados por los tres poderes segun lo establece el ART 49 CONST: Articulo 49.- El Supremo Poder de la Federacion se divide para su ejercicio en Legislativo, Ejecutivo y Judicial.",,
abierta,¿Cuáles son las partes del gobierno y cual es la funcion de cada una de ellas?,Derecho,,,,,,,,"Articulo 40.- Es voluntad del pueblo mexicano constituirse en una Republica representativa, democratica, federal; de acuerdo a lo anterior, la republica mexicana es una republica democratica y representativa ya que el publo decide a travez de su representante directos por votacion o indirectos que son designados por el senado a propuesta del ejecutivo federal, la forma en que habra de llevarse la administracion de la REPUBLICA.",,
abierta,En que consiste: La funcion legislativa administrativa y jurisdiccional:,Derecho,,,,,,,,a) Del poder legislativo es legislativa. b) Del poder ejecutivo su funcion es administrativa. c) Del poder judicial su funcion es Jurisdiccional.,,
abierta,CONCEPTO DE DERECHO CONSTITUCIONAL.,Derecho,,,,,,,,"▪ FUNCION LEGISLATIVA. Es aquella tendiente a la elaboración y creacion modificación o extinción de situaciones juridicas generales cuyas caracteristicas son la abstraccion, la permanencia, la coercitividad, la bilateralidad y la impersonalidad de la norma. ▪ FUNCION ADMINISTRATIVA. El Estado realiza bajo un orden juridico, consistente en la ejecucion, de actos materiales o de actos que determinan situaciones juridicas concretas, mediante la ejecucion de ley. ▪ FUNCION JURISDICCIONAL. Es aquella realizada por un organo de Estado consistente en la aplicacion de casos concretos con la finalidad de resolver un conflicto o una cuestion de derecho entre dos partes la cual es resuelta por un tercero imparcial mediante la aplicacion e interpretacion de la ley, teniendo dicha resolucion caracter de obligatoriedad.",,
abierta,OBJETO DEL DERECHO CONSTITUCIONAL.,Derecho,,,,,,,,Es la rama del Derecho encargada de analizar y controlar las leyes fundamentales que rigen al Estado.,,
abierta,EXPLIQUE LAS FUENTES DEL DERECHO CONSTITUCIONAL.,Derecho,,,,,,,,"Estudiar la forma de gobierno y la regulación de los poderes públicos, tanto en su relación con los ciudadanos como entre sus distintos órganos.",,
abierta,DÉ UNA DEFINICIÓN DE CONSTITUCIÓN.,Derecho,,,,,,,,"CONSTITUCION. Expedida el 5 de feb. y puesta en vigor el 1 de mayo 1917.- esta fuente es de carácter : MEDIATO.- Mov. Social q inicio con la rebelión de madero en contra de Porfirio diaz con el fin de la noreeleccion, es el porque, la causa y la justificación de la creación INMEDIATO .- Es quien hace la constitución, congreso constituyente JURISPRUDENCIA. interpretación correcta y valida de la ley en latinjurisprudentiaius derecho prudentis sabiduría, conocimiento, sentido etimológico= sabiduría del derecho COSTUMBRE. Es la repetición constante de un acto que con el paso del tiempo se vuelve obligatoria y con apoyo del poder político llega a convertirse en ley, es fuente x q se convierte en norma constitucional a travez de un proceso reflexivo del legislador LEY: Leyes que reglamentan procesos constitucionales. (Ley de Amparo que reglamenta la garantía constitucional mas importante). Leyes que precisan los órganos creados en la propia Constitución. (Código Federal de Instituciones y Procedimiento Electorales, que reglamenta lo relativo a los partidos políticos nacionales) DOCTRINA: Aunque ésta no es obligatoria es de suma importancia en la realización de legislaciones y jurisprudencias. REGLAS DEL JUEGO DEL SISTEMA POLÍTICO: No son de carácter jurídico, pero conforman y modifican a las instituciones que están establecidas en la ley fundamental. (Presidente de la república elige a su candidato del mismo partido para que sea su sucesor)",,
abierta,¿CUÁNTOS DOCUMENTOS CONSTITUCIONALES ANTECEDEN A NUESTRA CARTA MAGNA EN VIGOR?,Derecho,,,,,,,,"Tiene el carácter de norma suprema, prevalecerá sobre cualquier otra que fuese posterior y contraria a ella (jerarquía constitucional). Es un texto de carácter jurídico-político fruto del poder constituyente que fundamenta todo el ordenamiento, situándose en él como norma que recoge, define y crea los poderes constituidos limitándolos al servicio de las personas.",,
abierta,¿CÓMO SE DIVIDE NUESTRA CONSTITUCIÓN Y DE CUANTOS ARTÍCULOS SE CONFORMA?,Derecho,,,,,,,,"Constitución de 1824. Establecía una forma de gobierno republicana, representativa y popular, dividiendo el poder en Legislativo, Ejecutivo y Judicial y además señalando a la religión católica como la oficial y Única. El poder ejecutivo se ponía en manos de una sola persona y exista la vicepresidencia. Las Siete Leyes Constitucionales, de 1835-1836. La inestabilidad política de las primeras décadas del México independiente provocaron un enfrentamiento entre dos grupos: federalistas y centralistas. Hacia 1835 los Centralistas se impusieron, eliminaron la anterior constitución y crearon una nueva conocida como las Siete Leyes, en la cual el país fue dividido en departamentos --en vez de estados-- y se establecía el supremo poder Conservador• que podía anular una ley o un decreto y declarar la incapacidad física o moral del presidente del Congreso. Bases orgánicas de 1843. También de corte centralista. Se instaura la pena de muerte y se restringía la libertad de imprenta. Acta constitutiva y de Reformas de 1847. Debido a la inestabilidad política del país y a la guerra contra Estados Unidos (1846-1848), el país volvía a adoptar el sistema federal establecido en la Constitución de 1824. El acta establecía las garantías individuales, suprimía el cargo de vicepresidente que tantos problemas había causado en los años anteriores y establecía el derecho de amparo. Constitución de 1857. Estuvo en vigor de 1857 a 1917 y durante el caos de la guerra de Reforma, la intervención y el Imperio (1857-1867) fue la bandera que defendieron los liberales y republicanos encabezados por Juárez. Era de corte liberal, establecía el federalismo, la abolición de la esclavitud, la defensa de las ideas y la libertad de imprenta. En dicha ley ya no se establecía la religión católica como la oficial, lo cual provocó un malestar entre los conservadores. Constitución de 1917. Fue promulgada en la ciudad de Querétaro y se tomó como base la Constitución de 1857, pero se añadieron todas las demandas que dieron origen a la revolución mexicana, como la cuestión agraria (Art. 27), la cuestión obrera (Art. 123); la educación obligatoria y gratuita (Art. 3Âº). Por su amplio contenido social, en su momento fue considerada como una de las Constituciones más avanzadas del mundo. Actualmente está en vigor y desde su promulgación el 5 de febrero de 1917 ha sido reformada más de 400 veces.",,
abierta,¿QUÉ ES LA SUPREMACÍA CONSTITUCIONAL Y FUNDAMENTO?,Derecho,,,,,,,,"La que actualmente nos rige fue promulgada el 5 de febrero de 1917, contiene 136 artículos y 19 transitorios. Parte dogmática: en esta parte se comprende los primeros 29 artículos, y en esta se encuentran expresados los derechos fundamentales del hombre en la declaración de garantías individuales (donde se reconocen derechos y libertades sociales). En esta parte de la constitución se hace referencia a las garantías individuales, a la declaración universal de los derechos humanos y a las garantías de seguridad jurídica. Algunos de los derechos que se establecen en la parte dogmática son: el derecho a la libertad, derecho a la libre expresión, asociación y tránsito, derecho a la educación laica y gratuita, derecho a la posesión de armas de fuego para seguridad y legítima defensa, derecho de huelga, derecho a la libre profesión, jornadas de trabajo máxima de 8 horas, derecho al trabajo.",,
abierta,DESCRIBA LOS PRINCIPIOS DOCTRINALES QUE RIGEN AL DERECHO CONSTITUCIONAL.,Derecho,,,,,,,,"significa que la Constitución es la norma que denominamos fundamental, que está en la cúspide o por encima de las demás normas jurídicas. Y SE FUNDAMENTA EN EL : ARTICULO 133. Esta Constitución, las leyes del Congreso de la Unión que emanen de ella y todos los tratados que estén de acuerdo con la misma, celebrados y que se celebren por el Presidente de la República, con aprobación del senado, serán la ley suprema de toda la Unión. Los jueces de cada estado se arreglaran a dicha constitución, leyes y tratados, a pesar de las disposiciones en contrario que pueda haber en las constituciones o leyes de los estados.",,
abierta,¿QUÉ SON LAS GARANTÍAS CONSTITUCIONALES Y CÓMO SE DIVIDEN?,Derecho,,,,,,,,"Entre los principios doctrinales del derecho constitucional, aparece la división de poderes (Poder Legislativo, Poder Ejecutivo y Poder Judicial) y la protección del Estado de derecho (el poder estatal sometido a un orden jurídico), la soberanía nacional y los derechos fundamentales (estabilidad y control de la constitucionalidad, que es el mecanismo jurídico que garantiza el cumplimiento de las normas constitucionales).",,
abierta,¿QUÉ ES FUERO?,Derecho,,,,,,,,"Son el conjunto de instrumentos procesales, establecidos por la norma fundamental, con objeto de restablecer el orden constitucional cuando el mismo sea transgredido por un órgano de autoridad política. Se dividen en: Garantías Individuales: La Constitución comienza con la declaración de garantías individuales, y así se intitula el capítulo I del título primero. Podemos decir que ésta es la parte axiológica de la ley fundamental y la causa base de toda la organización política. El artículo 1° de la Constitución manifiesta: ''En los Estados Unidos Mexicanos todo individuo gozará de las garantías que otorga esta Constitución, las cuales no podrán restringirse ni suspenderse, sino en los casos y con las condiciones que ella misma establece'' La declaración de garantías individuales se divide en tres grandes partes: Los derechos de igualdad, Libertad Seguridad jurídica.",,
abierta,¿QUÉ ES EL JUICIO POLÍTICO Y CUÁL ES SU FUNDAMENTO?,Derecho,,,,,,,,"Garantía de que gozan determinados servidores públicos en virtud del cargo que ostentan, que les da la posibilidad de ser juzgados por funcionarios y a través de procedimientos especiales. La doctrina jurídica clásica concibe al fuero como aquella prerrogativa de senadores y diputados - así como de otros servidores públicos contemplados en la Constitución- que los exime de ser detenidos o presos, excepto en los casos que determinan las leyes, o procesados y juzgados sin previa autorización del órgano legislativo al que pertenecen: Parlamento, Congreso o Asamblea. El término es de uso coloquial o común y suele utilizarse como sinónimo de inmunidad parlamentaria. El fuero o la inmunidad se entiende también como un privilegio conferido a determinados servidores públicos, para mantener el equilibrio entre los poderes del Estado en los regímenes democráticos, y salvaguardarlos de eventuales acusaciones sin fundamento. En el caso de la responsabilidad civil de los legisladores no se requiere del procedimiento de declaración de procedencia, ya que en cuanto particulares, se les podrá demandar por la realización u omisión de actos o el incumplimiento de obligaciones señaladas en el Código Civil, los cuales siempre tienen una obligación reparadora o bien el otorgamiento de una indemnización.",,
abierta,"¿QUÉ ES UN FUNCIONARIO PÚBLICO, SERVIDOR PÚBLICO Y EMPLEADO PÚBLICO?",Derecho,,,,,,,,"Es procedente el juicio político cuando los actos u omisiones de los servidores públicos señalados por el artículo 110 de la Constitución redunden en perjuicio de los intereses públicos fundamentales o de su buen despacho (Art. 6 de la Ley Federal de Responsabilidad de los Servidores Públicos, en adelante LFRSP). Es oportuno dejar claro que no procede el juicio político por la mera expresión de ideas (Art. 7 LFRSP). b) Actos que lo motivan Los actos que puede motivar el ejercicio del juicio político son aquellos que redundan en perjuicio de los intereses públicos fundamentales y de su buen despacho y que la Ley Federal de Responsabilidad de los Servidores Públicos enumera de la siguiente manera: - El ataque a las instituciones democráticas; - El ataque a la forma de gobierno republicano, representativo, federal; - Las violaciones graves y sistemáticas a las garantías individuales o sociales; - El ataque a la libertad de sufragio; - La usurpación de atribuciones; - Cualquier infracción a la Constitución o a las leyes federales cuando cause perjuicios graves a la Federación, a uno o varios estados de la misma o de la sociedad, o motive algún trastorno en el funcionamiento normal de las instituciones; - Las omisiones de carácter grave, en los términos de la fracción anterior; y - Las violaciones sistemáticas o graves a los planes, programas y presupuestos de la administración publica federal o del Distrito Federal y a las leyes que determinan el manejo de los recursos económicos federales y del Distrito Federal. (Art. 7 LFRSP). Asimismo, los gobernadores de los estados, los diputados de las legislaturas locales y los magistrados de los tribunales superiores de justicia locales podrán ser sujetos de juicio político por violaciones graves a la Constitución General de la República, a las leyes federales que de ella emanen, así como por el manejo indebido de fondos y recursos federales (Art. 5 LFRSP). Corresponde al Congreso de la Unión valorar la existencia y gravedad de los actos u omisiones. Cuando éstos tengan carácter delictuoso se formulará la declaración de procedencia y se estará a lo dispuesto por la legislación penal.",,
abierta,¿CÓMO SE CLASIFICAN LAS CONSTITUCIONES? CODIFICADA / NO CODIFICADA / DISPERSA.,Derecho,,,,,,,,"• Empleados.- Es quien presta sus servicios para algún órgano del Estado, en virtud de un nombramiento y que se desempeña normalmente en actividades de apoyo al funcionario; su labor no implica un poder de decisión, disposición de la fuerza pública o representación estatal alguna; • Funcionarios.- Éstos disponen de un poder jerárquico con respecto de los empleados y los demás funcionarios inferiores, poder que deriva en capacidad de mando, de decisión y de disciplina; nos referimos a todos los llamados mandos medios y a parte de los denominados mandos superiores desde jefe de unidad departamental hasta subsecretario, y • Altos Funcionarios.- Es aquel que desempeña en el ámbito federal, un cargo de elección popular, vg: Presidente de la República, diputado o senador; el que se encuentra en el máximo nivel dentro del poder judicial como un ministro de la Suprema Corte de Justicia de la Nación; o que es titular de cualquier dependencia del poder ejecutivo como es un Secretario de Estado. Conforme a la constitución federal aquí quedan incluidos todos los servidores públicos a quienes para serles exigida responsabilidad, requieren declaratoria de procedencia del órgano legislativo. Por su parte, la legislación mexicana clasifica a los funcionarios según ejercen la función pública, esto es, los divide en: a) Empleados de confianza; y b) Empleados de base.",,
abierta,¿QUÉ SON LOS TRATADOS INTERNACIONALES?,Derecho,,,,,,,,"La Constitución Codificada es aquella formulada sistemática y ordenadamente conformando todo un sistema a través de la ley escrita. Por ejemplo Constitución política de Francia. La Constitución No Codificada no tiene un orden sistemático, sino ha sido recogido conforme han sido dictadas o aplicadas las normas. La Constitución Dispersa es aquella formulada sin unidad de sistema. Por ejemplo Reino Unido, Israel. CONSTITUCIÓN POLÍTICA ESCRITA / NO ESCRITA O CONSUETUDINARIA La Constitución Escrita es aquella formulada en un documento por una autoridad competente. Por ejemplo Constitución política de Italia, de Bolivia. Constitución No escrita o Consuetudinaria es aquella que no está ordenada en un solo texto, diríamos que no están “uni-codificadas”. Ejemplo de Constitución no escrita o consuetudinaria es la Constitución política de Nueva Zelanda, del Reino Unido. CONSTITUCIÓN POLÍTICA GENÉRICA O SUMARIA / ANALÍTICA O DESARROLLADA La Constitución genérica o sumaria solo expone las líneas generales de organización del Estado. Por ejemplo Constitución política EE.UU., Francia 1875. La Constitución Analítica o desarrollada incluye Regímenes especiales (económicas, sociales, etc.) que llevan a modificarlo constantemente. Por ejemplo la Constitución española de 1931, la alemana de 1919 (Rep. De Weimar). CONSTITUCIÓN POLÍTICA IDEOLÓGICA / UTILITARIA O PRAGMÁTICA La Constitución ideológica establece un sistema político determinado sobre la base de una ideología. Por ejemplo EE.UU., China, Cuba, las constituciones latinoamericanas. La Constitución utilitaria o pragmática es neutral en ideología, regula sólo la forma de gobierno, no los derechos de los ciudadanos. Por ejemplo la Constitución alemana de 1871 (Rep. De Weimar), la constitución de la III República francesa (1875).",,
abierta,¿EN QUÉ CONSISTE EL CONTROL DE CONSTITUCIONALIDAD?,Derecho,,,,,,,,"Cualquier ""acuerdo internacional celebrado por escrito entre Estados y regido por el derecho internacional, ya conste en un instrumento único o en dos o más instrumentos conexos y cualquiera que sea su denominación particular"" (artículo 2, inciso a), de la Convención de Viena sobre el Derecho de los Tratados de 1969), así como aquellos celebrados entre México y organizaciones internacionales.",,
abierta,¿QUÉ ES CIUDADANÍA?,Derecho,,,,,,,,"El control constitucional, concebido lato sensu, estriba en aquellos medios jurídicos que previenen, reparan, nulifican o sancionan, la violación de las disposiciones constitucionales. Dentro de esta concepción podríamos incluir, además de los medios tradicionalmente reconocidos en México como instrumentos de control de la constitucionalidad stricto sensu (juicio de amparo, etcétera), otros procedimientos como por ejemplo: el derecho de veto del presidente de la república establecido en el artículo 72, inciso c), constitucional, el cual faculta al titular del Ejecutivo a retornar a la cámara de origen todo proyecto de ley o decreto, lo cual podría efectuarse por los vicios de inconstitucionalidad de que adolecieren la ley o decreto en cuestión",,
abierta,¿QUÉ ES NACIONALIDAD?,Derecho,,,,,,,,"El término ciudadanía proviene del latín ""civitas"", que significa ciudad. Por tanto, ciudadanía es la condición que se otorga al ciudadano de ser miembro de una comunidad organizada.",,
abierta,Mencione el concepto de Garantía Individual,Derecho,,,,,,,,"Significa el conjunto de derechos y deberes por los cuales el ciudadano, el individuo está sujeto en su relación con la sociedad en que vive. ",,
abierta,Fuentes jurídicas de las Garantías Individuales,Derecho,,,,,,,,La nacionalidad es el estado al que pertenece una persona que ha nacido en una nación determinada o ha sido naturalizada. Es también la condición y carácter peculiar de los pueblos y ciudadanos de una nación.,,
abierta,Elementos de las Garantías Individuales,Derecho,,,,,,,,"Entendemos por Garantías individuales al conjunto de diversos derechos consignados por los ordenamientos jurídicos vigentes, que son otorgados a favor de todo sujeto considerado titular de los mismos y facultado jurídicamente para exigirlos frente a las autoridades del Estado.",,
abierta,Principios constitucionales de las Garantía Individuales,Derecho,,,,,,,,"Son fuentes de las garantías individuales la constitución, las leyes secundarias, los tratados internacionales y las constituciones locales",,
abierta,Características de las Garantías Individuales,Derecho,,,,,,,,"Los elementos están dados por la relación que se establece entre el sujeto titular de las garantías individuales y el sujeto obligado a respetar las garantías individuales, cuyo amparo de dichos derechos fundamentales es el objeto de las garantías individuales. Sujeto titular de las garantías individuales Sujeto obligado por las garantías individuales Objeto de las garantías individuales",,
abierta,¿En qué casos procede la suspensión de las Garantías Individuales?,Derecho,,,,,,,,De supremacía constitucional; de legalidad y de rigidez constitucional,,
abierta,¿Quién puede decretar la suspensión de las Garantías Individuales?,Derecho,,,,,,,,Unilaterales Irrenunciables Supremas Inalienables Imprescriptibles Permanentes Generales,,
abierta,¿Quiénes intervienen en la suspensión de las Garantías Individuales?,Derecho,,,,,,,,"La suspensión de las garantías individuales se encuentra prevista en el Artículo 29. “En los casos de invasión, perturbación grave de la paz pública, o de cualquier otro que ponga a la sociedad en grave peligro o conflicto,………”",,
abierta,Clasificación de las Garantías Individuales,Derecho,,,,,,,,"Artículo 29. “…….Solamente el Presidente de los Estados Unidos Mexicanos,…”",,
abierta,Requisitos del derecho de petición,Derecho,,,,,,,,"En el Artículo 29 se establece que además del Presidente deberá acordar con: Los secretarios de Estado, Jefes de departamento, y El procurador General de la República",,
abierta,Obligaciones de la autoridad para contestar el derecho de petición,Derecho,,,,,,,,Las garantías de igualdad Las garantías de libertad; Las garantías de propiedad; y Las garantías de seguridad jurídica,,
abierta,Restricciones al derecho de petición.,Derecho,,,,,,,,"El peticionario debe formulas su solicitud ante la autoridad estatal por escrito, La petición debe hacerse de manera pacífica, y La petición debe formularse de manera respetuosa al servidor público en funciones",,
abierta,Mencione las Garantías Individuales que contiene al artículo 11 constitucional,Derecho,,,,,,,,"La autoridad estatal debe proporcionar la respuesta por escrito a la solicitud que haga el peticionario, La respuesta de la autoridad pública debe ser congruente con lo pedido La autoridad estatal debe dar contestación al peticionario en breve término La autoridad pública está obligado a cerciorarse de que la respuesta al peticionario sea notificado del contenido del acuerdo que determinó sobre la solicitud que se le formule, circunstancia que debe demostrarse en caso de que se promueva a un juicio de amparo indirecto La respuesta a la solicitud del gobernado que impone a la autoridad estatal el art. 8º. Constitucional, no obliga a que la autoridad pública tenga que dar respuesta favorable a peticionario, sino tan sólo que dé contestación a su petición",,
abierta,Mencione las Garantías Individuales que contiene el artículo 14 constitucional,Derecho,,,,,,,,"Se restringe su ejercicio cuando se trata de materia política, debido a que sólo podrán hacer uso de dicho derecho los ciudadanos de la República. Esta restricción se relaciona con el Art 34 constitucional",,
abierta,Irretroactividad de la ley,Derecho,,,,,,,,"Artículo 11. Todo hombre tiene derecho para entrar en la República, salir de ella, viajar por su territorio y mudar de residencia, sin necesidad de carta de seguridad, pasaporte, salvo-conducto u otros requisitos semejantes. El ejercicio de este derecho estará subordinado a las facultades de la autoridad judicial, en los casos de responsabilidad criminal o civil, y a las de la autoridad administrativa, (administrativa, sic DOF 05-02-1917) por lo que toca a las limitaciones que impongan las leyes sobre emigración, inmigración y salubridad general de la República, o sobre extranjeros perniciosos residentes en el país. Consigna cuatro garantías de libertad: La de entrar al territorio de la república La de salir del territorio de la República La de viajar dentro del territorio mexicano, y La de cambiar de residencia o domicilio",,
abierta,Garantía de Audiencia,Derecho,,,,,,,,"Consigna cuatro: La garantía de irretroactividad legal Artículo 14. “A ninguna ley se dará efecto retroactivo en perjuicio de persona alguna.” La garantía de Audiencia “…Nadie podrá ser privado de la libertad o de sus propiedades, posesiones o derechos, sino mediante juicio seguido ante los tribunales previamente establecidos, en el que se cumplan las formalidades esenciales del procedimiento y conforme a las Leyes expedidas con anterioridad al hecho…” La garantía de legalidad en materia judicial penal “..En los juicios del orden criminal queda prohibido imponer, por simple analogía, y aún por mayoría de razón, pena alguna que no esté decretada por una ley exactamente aplicable al delito de que se trata…” La garantía de legalidad en materia judicial civil “…En los juicios del orden civil, la sentencia definitiva deberá ser conforme a la letra o a la interpretación jurídica de la ley, y a falta de ésta se fundará en los principios generales del derecho…”",,
abierta,Exacta aplicación de la Ley,Derecho,,,,,,,,"Prohíbe aplicar retroactivamente una ley dictada con posterioridad a una persona cuando cause perjuicio a una persona, en tanto puede darse efectos retroactivos cuando no provoque un perjuicio a la esfera jurídica del individuo.",,
abierta,Legalidad en materia Civil,Derecho,,,,,,,,"El sujeto titular.- la garantía de audiencia se otorga a toda persona, sea física o moral, pública o privada. El acto de privación de los bienes.- se comprende como la afectación que se provoca al patrimonio del sujeto titular de la garantía de audiencia, con lo que se produce una pérdida de sus bienes o derechos del que goza jurídicamente El juicio seguido ante tribunales previamente establecidos.- Se refiere a que la autoridad estatal debe llevar a efecto la substanciación de anterioridad en la ley, previamente que se prive a una persona de alguno de sus bienes jurídicamente protegidos por la garantía de audiencia. Las formalidades esenciales del procedimiento.- se le permita a la persona titular de la garantía de audiencia, defenderse en el juicio y ser vencido en él",,
abierta,Mencione las Garantías Individuales que contiene al artículo 16,Derecho,,,,,,,,De aquí nace el principio en derecho penal de No hay pena sin delito. Toda conducta debe estar tipificada por el ordenamiento jurídico.,,
abierta,¿Qué es el CJA?,Derecho,,,,,,,,"Se dará cuando en la resolución judicial que deba atender la controversia planteada, según sea el caso de las materias antes aludidas, que debe ser fundada en la ley y no se pueda decidir por el texto de dicho ordenamiento jurídico, porque éste es obscuro, deficiente, incompleto o confuso, ante ello el juzgador se encuentra obligado a recurrir a interpretar la ley, a través de diversos sistemas de interpretación, a fin de fijar su sentido y alcance.",,
abierta,¿Es necesario tener abogado para participar en el procedimiento de mediación?,Derecho,,,,,,,,Éste consagra las diversas garantías de seguridad jurídica: La garantía de legalidad La garantía de que la orden de aprehensión provenga de la autoridad judicial; La garantía de poner al inculpado a disposición del juez competente al ejecutar la orden de aprehensión Excepciones a la garantía de la orden de aprehensión; La garantía para que se lleve a cabo la orden de cateo; La garantía a las comunidades privadas La garantía a la visita domiciliaria; y La garantía de la privacidad del domicilio ante los miembros de las fuerzas armadas,,
abierta,¿Cuánto cuesta el procedimiento de mediación?,Derecho,,,,,,,,"El Centro de Justicia Alternativa (CJA) es una dependencia del Tribunal que cuenta con autonomía técnica y de gestión, y se instituye para administrar y substanciar los métodos alternos de solución de controversias, particularmente la mediación, para la atención de los conflictos de naturaleza civil, mercantil, familiar, penal y de justicia para adolescentes, entre particulares, así como para su desarrollo.",,
abierta,¿Qué efectos tiene el convenio a que se llega en mediación?,Derecho,,,,,,,,Los participantes acuden de manera personal y podrán ser asesorados en todo momento por su abogado particular de forma externa al Centro o servicio de mediación privada.,,
abierta,¿Puede el CJA obligar a las partes a que cumplan el convenio?,Derecho,,,,,,,,"El servicio es gratuito si es el que se brinda en el Centro de Justicia Alternativa del Distrito Federal y si se contrata los servicios de una mediadora o mediador privados, se tendrá que convenir con ella o él el pago de sus honorarios.",,
abierta,¿Cuánto tiempo dura una mediación?,Derecho,,,,,,,,"El convenio celebrado entre los mediados ante la fe pública del Mediador actuante, con las formalidades que señala la Ley de Justicia Alternativa del Tribunal Superior de Justicia para el Distrito Federal, será válido y exigible en sus términos, trayendo aparejada ejecución para su exigibilidad en vía de apremio ante la autoridad jurisdiccional. Por acuerdo de los mediados los convenios podrán ser anotados en el Registro Público de la Propiedad y del Comercio de conformidad con las leyes respectivas.",,
abierta,¿Qué es el Órgano Especializado en Mecanismos Alternativos de Solución de Controversias en Materia Penal y Justicia para Adolescentes (OEMASC) del CJA?,Derecho,,,,,,,,"No. En caso de incumplimiento del convenio por alguna de las partes, la parte que se considere afectada podrá solicitar la ejecución del convenio por vía de apremio ante la autoridad jurisdiccional o bien ejercer los derechos que le correspondan para hacerlos valer por la vía y forma correspondientes, de acuerdo a cada caso en particular.",,
abierta,¿Qué es un Facilitador Público?,Derecho,,,,,,,,"Las mediaciones se llevan a cabo a través de sesiones, las cuales tienen una duración aproximada de una hora y media cada una, tiempo que podrá extenderse o reducirse de común acuerdo, en razón de la dinámica del caso y de la carga de trabajo del mediador, pudiendo llevarse a cabo varias sesiones, las que se programan atendiendo a cada asunto en particular y a las necesidades de los mediados.",,
